current_player,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,is_current_player_hand_winner,is_current_player_game_winner
1,12,9,59,2,0,0
1,12,9,49,2,0,0
0,9,12,57,8,1,1
0,9,12,63,8,1,1
0,9,12,53,6,1,1
1,12,9,49,2,0,0
1,12,9,56,5,0,0
1,12,9,46,5,0,0
0,9,12,53,6,1,1
0,9,12,62,6,1,1
0,9,12,52,6,1,1
1,12,9,46,5,0,0
1,12,9,55,7,0,0
1,12,9,45,7,0,0
0,9,12,52,6,1,1
0,9,12,58,7,1,1
0,9,12,48,7,1,1
1,12,9,45,7,0,0
1,12,9,49,9,0,0
1,12,9,40,7,0,0
0,9,12,48,7,1,1
0,9,12,55,8,1,1
0,9,12,46,8,1,1
1,12,9,40,7,0,0
1,12,9,42,8,0,0
1,12,9,33,8,0,0
0,9,12,46,8,1,1
0,9,12,56,8,1,1
0,9,12,46,8,1,1
1,12,9,33,8,0,0
1,12,9,20,6,0,0
1,12,9,13,6,0,0
0,9,12,46,8,1,1
0,9,12,32,8,1,1
0,9,12,25,7,1,1
1,12,9,13,6,0,0
1,12,9,23,6,0,0
1,12,9,13,6,0,0
0,9,12,25,7,1,1
0,9,12,16,6,1,1
0,9,12,10,6,1,1
0,9,12,10,6,1,1
0,10,12,21,4,1,1
1,12,10,77,7,0,0
0,10,12,21,4,1,1
0,10,12,31,4,1,1
0,10,12,21,4,1,1
1,12,10,77,7,0,0
1,12,10,79,9,0,0
1,12,10,69,9,0,0
0,10,12,21,4,1,1
0,10,12,22,6,1,1
0,10,12,12,6,1,1
1,12,10,69,9,0,0
1,12,10,70,10,0,0
1,12,10,60,6,0,0
0,10,12,12,6,1,1
0,10,12,22,6,1,1
0,10,12,12,6,1,1
1,12,10,60,6,0,0
1,12,10,70,6,0,0
1,12,10,60,5,0,0
0,10,12,12,6,1,1
0,10,12,12,5,1,1
0,10,12,5,5,1,1
0,10,12,5,5,1,1
1,12,64,35,6,0,0
0,64,12,60,7,1,1
1,12,64,35,6,0,0
1,12,64,39,6,0,0
1,12,64,29,3,0,0
0,64,12,60,7,1,1
0,64,12,54,6,1,1
0,64,12,44,4,1,1
1,12,64,29,3,0,0
1,12,64,35,3,0,0
1,12,64,25,3,0,0
0,64,12,44,3,1,1
0,64,12,24,4,1,1
0,64,12,15,4,1,1
1,12,64,25,3,0,0
1,12,64,33,3,0,0
1,12,64,23,3,0,0
0,64,12,15,4,1,1
0,64,12,16,7,1,1
0,64,12,10,7,1,1
0,64,12,10,7,1,1
0,77,12,20,6,0,1
1,12,77,49,5,1,0
0,77,12,20,6,0,1
0,77,12,21,6,0,1
0,77,12,13,4,0,1
1,12,77,49,5,1,0
1,12,77,52,7,1,0
1,12,77,42,7,1,0
0,77,12,13,4,0,1
0,77,12,23,4,0,1
0,77,12,13,4,0,1
1,12,77,42,6,1,0
1,12,77,22,6,1,0
1,12,77,14,4,1,0
0,77,12,13,4,0,1
0,77,12,23,4,0,1
0,77,12,13,4,0,1
1,12,77,14,4,1,0
1,12,77,23,4,1,0
1,12,77,14,4,1,0
0,77,12,13,4,0,1
0,77,12,21,4,0,1
0,77,12,13,4,0,1
1,12,77,14,4,1,0
1,12,77,15,8,1,0
1,12,77,8,8,1,0
1,12,77,8,8,1,0
1,17,77,72,9,1,0
0,77,17,66,2,0,1
1,17,77,72,9,1,0
1,17,77,82,9,1,0
1,17,77,72,9,1,0
0,77,17,66,2,0,1
0,77,17,74,2,0,1
0,77,17,64,2,0,1
1,17,77,72,9,1,0
1,17,77,60,8,1,0
1,17,77,50,5,1,0
0,77,17,64,2,0,1
0,77,17,73,5,0,1
0,77,17,63,5,0,1
1,17,77,50,5,1,0
1,17,77,31,5,1,0
1,17,77,21,5,1,0
0,77,17,63,5,0,1
0,77,17,73,5,0,1
0,77,17,63,5,0,1
1,17,77,21,5,1,0
1,17,77,23,6,1,0
1,17,77,14,4,1,0
0,77,17,63,4,0,1
0,77,17,45,3,0,1
0,77,17,35,3,0,1
1,17,77,14,4,1,0
1,17,77,17,5,1,0
1,17,77,9,5,1,0
1,17,77,9,5,1,0
0,77,37,64,9,1,1
0,77,37,44,8,1,1
0,77,37,35,8,1,1
1,37,77,44,5,0,0
1,37,77,45,5,0,0
1,37,77,35,3,0,0
0,77,37,35,8,1,1
0,77,37,21,5,1,1
0,77,37,13,5,1,1
1,37,77,35,3,0,0
1,37,77,38,5,0,0
1,37,77,28,5,0,0
0,77,37,13,5,1,1
0,77,37,22,5,1,1
0,77,37,13,5,1,1
1,37,77,28,5,0,0
1,37,77,35,5,0,0
1,37,77,25,5,0,0
0,77,37,13,4,1,1
0,77,37,13,4,1,1
0,77,37,7,4,1,1
0,77,37,7,4,1,1
1,37,90,54,5,0,0
0,90,37,65,5,1,1
0,90,37,47,5,1,1
0,90,37,37,5,1,1
1,37,90,54,5,0,0
1,37,90,58,7,0,0
1,37,90,48,7,0,0
0,90,37,37,5,1,1
0,90,37,43,5,1,1
0,90,37,33,3,1,1
1,37,90,48,7,0,0
1,37,90,58,8,0,0
1,37,90,48,7,0,0
0,90,37,33,3,1,1
0,90,37,38,5,1,1
0,90,37,28,5,1,1
1,37,90,48,7,0,0
1,37,90,58,7,0,0
1,37,90,48,7,0,0
0,90,37,28,5,1,1
0,90,37,19,4,1,1
0,90,37,11,4,1,1
1,37,90,48,7,0,0
1,37,90,58,8,0,0
1,37,90,48,7,0,0
0,90,37,11,4,1,1
0,90,37,12,7,1,1
0,90,37,6,7,1,1
0,90,37,6,7,1,1
1,0,0,66,8,0,1
0,0,0,63,8,1,0
1,0,0,66,8,0,1
1,0,0,74,10,0,1
1,0,0,64,10,0,1
0,0,0,63,8,1,0
0,0,0,45,5,1,0
0,0,0,35,5,1,0
1,0,0,64,10,0,1
1,0,0,65,10,0,1
1,0,0,55,8,0,1
0,0,0,35,5,1,0
0,0,0,38,7,1,0
0,0,0,28,7,1,0
1,0,0,55,8,0,1
1,0,0,56,11,0,1
1,0,0,46,9,0,1
0,0,0,28,7,1,0
0,0,0,32,11,1,0
0,0,0,26,9,1,0
1,0,0,46,9,0,1
1,0,0,55,11,0,1
1,0,0,45,11,0,1
0,0,0,26,9,1,0
0,0,0,36,9,1,0
0,0,0,26,9,1,0
1,0,0,45,11,0,1
1,0,0,55,11,0,1
1,0,0,45,11,0,1
0,0,0,26,9,1,0
0,0,0,31,9,1,0
0,0,0,25,9,1,0
1,0,0,45,11,0,1
1,0,0,38,7,0,1
1,0,0,29,5,0,1
0,0,0,25,8,1,0
0,0,0,25,8,1,0
0,0,0,20,8,1,0
1,0,0,29,4,0,1
1,0,0,29,5,0,1
1,0,0,21,3,0,1
0,0,0,20,8,1,0
0,0,0,30,8,1,0
0,0,0,20,8,1,0
1,0,0,21,3,0,1
1,0,0,28,5,0,1
1,0,0,20,5,0,1
0,0,0,20,8,1,0
0,0,0,13,3,1,0
0,0,0,8,3,1,0
0,0,0,8,3,1,0
0,10,0,73,9,0,0
0,10,0,55,7,0,0
0,10,0,45,5,0,0
1,0,10,67,5,1,1
1,0,10,74,9,1,1
1,0,10,64,7,1,1
0,10,0,45,5,0,0
0,10,0,55,6,0,0
0,10,0,45,5,0,0
1,0,10,64,7,1,1
1,0,10,74,7,1,1
1,0,10,64,6,1,1
0,10,0,45,5,0,0
0,10,0,51,5,0,0
0,10,0,41,5,0,0
1,0,10,64,6,1,1
1,0,10,66,6,1,1
1,0,10,56,6,1,1
0,10,0,41,5,0,0
0,10,0,47,10,0,0
0,10,0,37,10,0,0
1,0,10,56,6,1,1
1,0,10,42,3,1,1
1,0,10,32,3,1,1
0,10,0,37,10,0,0
0,10,0,40,11,0,0
0,10,0,32,8,0,0
1,0,10,32,3,1,1
1,0,10,31,5,1,1
1,0,10,24,2,1,1
0,10,0,32,8,0,0
0,10,0,42,10,0,0
0,10,0,32,8,0,0
1,0,10,24,2,1,1
1,0,10,32,2,1,1
1,0,10,24,2,1,1
0,10,0,32,8,0,0
0,10,0,42,8,0,0
0,10,0,32,8,0,0
1,0,10,24,2,1,1
1,0,10,31,2,1,1
1,0,10,24,2,1,1
0,10,0,32,8,0,0
0,10,0,42,8,0,0
0,10,0,32,8,0,0
1,0,10,24,2,1,1
1,0,10,34,2,1,1
1,0,10,24,2,1,1
0,10,0,32,8,0,0
0,10,0,35,10,0,0
0,10,0,27,10,0,0
1,0,10,24,2,1,1
1,0,10,26,4,1,1
1,0,10,19,4,1,1
0,10,0,27,10,0,0
0,10,0,32,10,0,0
0,10,0,26,7,0,0
1,0,10,19,4,1,1
1,0,10,13,4,1,1
1,0,10,8,4,1,1
1,0,10,8,4,1,1
1,12,10,49,1,1,1
0,10,12,59,4,0,0
1,12,10,49,1,1,1
1,12,10,59,1,1,1
1,12,10,49,1,1,1
0,10,12,59,4,0,0
0,10,12,66,8,0,0
0,10,12,56,6,0,0
1,12,10,49,1,1,1
1,12,10,57,5,1,1
1,12,10,47,5,1,1
0,10,12,56,6,0,0
0,10,12,66,8,0,0
0,10,12,56,8,0,0
1,12,10,47,5,1,1
1,12,10,57,7,1,1
1,12,10,47,5,1,1
0,10,12,56,8,0,0
0,10,12,59,11,0,0
0,10,12,49,9,0,0
1,12,10,47,4,1,1
1,12,10,30,3,1,1
1,12,10,20,3,1,1
0,10,12,49,9,0,0
0,10,12,45,7,0,0
0,10,12,35,7,0,0
1,12,10,20,2,1,1
1,12,10,20,3,1,1
1,12,10,12,3,1,1
0,10,12,35,7,0,0
0,10,12,45,7,0,0
0,10,12,35,7,0,0
1,12,10,12,3,1,1
1,12,10,13,5,1,1
1,12,10,6,5,1,1
1,12,10,6,5,1,1
0,10,35,80,7,0,0
1,35,10,42,5,1,1
0,10,35,80,7,0,0
0,10,35,89,7,0,0
0,10,35,79,4,0,0
1,35,10,42,5,1,1
1,35,10,52,5,1,1
1,35,10,42,5,1,1
0,10,35,79,4,0,0
0,10,35,85,5,0,0
0,10,35,75,5,0,0
1,35,10,42,5,1,1
1,35,10,52,7,1,1
1,35,10,42,5,1,1
0,10,35,75,4,0,0
0,10,35,55,4,0,0
0,10,35,45,4,0,0
1,35,10,42,5,1,1
1,35,10,49,5,1,1
1,35,10,39,5,1,1
0,10,35,45,4,0,0
0,10,35,50,4,0,0
0,10,35,41,4,0,0
1,35,10,39,5,1,1
1,35,10,49,5,1,1
1,35,10,39,5,1,1
0,10,35,41,4,0,0
0,10,35,44,8,0,0
0,10,35,36,7,0,0
1,35,10,39,5,1,1
1,35,10,45,5,1,1
1,35,10,35,5,1,1
0,10,35,36,6,0,0
0,10,35,36,6,0,0
0,10,35,28,6,0,0
1,35,10,35,5,1,1
1,35,10,19,7,1,1
1,35,10,13,7,1,1
0,10,35,28,6,0,0
0,10,35,38,6,0,0
0,10,35,28,6,0,0
1,35,10,13,7,1,1
1,35,10,23,7,1,1
1,35,10,13,7,1,1
0,10,35,28,6,0,0
0,10,35,22,3,0,0
0,10,35,15,1,0,0
1,35,10,13,7,1,1
1,35,10,21,7,1,1
1,35,10,13,7,1,1
0,10,35,15,1,0,0
0,10,35,25,1,0,0
0,10,35,15,1,0,0
1,35,10,13,6,1,1
1,35,10,13,6,1,1
1,35,10,9,2,1,1
1,35,10,9,2,1,1
1,41,10,73,4,0,1
0,10,41,57,6,1,0
1,41,10,73,4,0,1
1,41,10,83,9,0,1
1,41,10,73,6,0,1
0,10,41,57,6,1,0
0,10,41,61,10,1,0
0,10,41,51,8,1,0
1,41,10,73,6,0,1
1,41,10,78,8,0,1
1,41,10,68,6,0,1
0,10,41,51,8,1,0
0,10,41,39,5,1,0
0,10,41,29,5,1,0
1,41,10,68,6,0,1
1,41,10,78,7,0,1
1,41,10,68,7,0,1
0,10,41,29,5,1,0
0,10,41,31,6,1,0
0,10,41,23,6,1,0
1,41,10,68,7,0,1
1,41,10,52,7,0,1
1,41,10,42,5,0,1
0,10,41,23,6,1,0
0,10,41,33,6,1,0
0,10,41,23,6,1,0
1,41,10,42,5,0,1
1,41,10,48,5,0,1
1,41,10,38,4,0,1
0,10,41,23,6,1,0
0,10,41,33,6,1,0
0,10,41,23,6,1,0
1,41,10,38,4,0,1
1,41,10,48,4,0,1
1,41,10,38,4,0,1
0,10,41,23,6,1,0
0,10,41,23,5,1,0
0,10,41,16,5,1,0
1,41,10,38,4,0,1
1,41,10,48,4,0,1
1,41,10,38,4,0,1
0,10,41,16,5,1,0
0,10,41,17,8,1,0
0,10,41,13,6,1,0
1,41,10,38,4,0,1
1,41,10,23,4,0,1
1,41,10,13,4,0,1
0,10,41,13,6,1,0
0,10,41,16,6,1,0
0,10,41,12,5,1,0
1,41,10,13,4,0,1
1,41,10,21,4,0,1
1,41,10,13,4,0,1
0,10,41,12,5,1,0
0,10,41,6,4,1,0
0,10,41,4,2,1,0
0,10,41,4,2,1,0
0,19,41,47,2,1,0
1,41,19,71,4,0,1
0,19,41,47,2,1,0
0,19,41,52,4,1,0
0,19,41,42,4,1,0
1,41,19,71,3,0,1
1,41,19,51,3,0,1
1,41,19,41,3,0,1
0,19,41,42,4,1,0
0,19,41,52,5,1,0
0,19,41,42,5,1,0
1,41,19,41,3,0,1
1,41,19,45,7,0,1
1,41,19,35,7,0,1
0,19,41,42,5,1,0
0,19,41,43,7,1,0
0,19,41,33,6,1,0
1,41,19,35,7,0,1
1,41,19,36,7,0,1
1,41,19,28,7,0,1
0,19,41,33,6,1,0
0,19,41,33,6,1,0
0,19,41,23,6,1,0
1,41,19,28,7,0,1
1,41,19,37,7,0,1
1,41,19,28,7,0,1
0,19,41,23,6,1,0
0,19,41,12,5,1,0
0,19,41,4,5,1,0
0,19,41,4,5,1,0
1,41,39,73,8,1,1
0,39,41,74,4,0,0
1,41,39,73,8,1,1
1,41,39,83,10,1,1
1,41,39,73,8,1,1
0,39,41,74,4,0,0
0,39,41,78,4,0,0
0,39,41,68,4,0,0
1,41,39,73,8,1,1
1,41,39,63,10,1,1
1,41,39,53,10,1,1
0,39,41,68,4,0,0
0,39,41,70,6,0,0
0,39,41,60,6,0,0
1,41,39,53,10,1,1
1,41,39,58,10,1,1
1,41,39,48,10,1,1
0,39,41,60,6,0,0
0,39,41,67,8,0,0
0,39,41,57,6,0,0
1,41,39,48,9,1,1
1,41,39,29,6,1,1
1,41,39,19,4,1,1
0,39,41,57,6,0,0
0,39,41,61,9,0,0
0,39,41,51,9,0,0
1,41,39,19,4,1,1
1,41,39,19,4,1,1
1,41,39,10,4,1,1
1,41,39,10,4,1,1
0,39,67,43,7,0,0
0,39,67,53,8,0,0
0,39,67,43,7,0,0
1,67,39,74,4,1,1
1,67,39,78,4,1,1
1,67,39,68,4,1,1
0,39,67,43,6,0,0
0,39,67,43,6,0,0
0,39,67,33,6,0,0
1,67,39,68,4,1,1
1,67,39,70,4,1,1
1,67,39,60,2,1,1
0,39,67,33,6,0,0
0,39,67,35,8,0,0
0,39,67,28,6,0,0
1,67,39,60,2,1,1
1,67,39,69,4,1,1
1,67,39,59,2,1,1
0,39,67,28,6,0,0
0,39,67,38,6,0,0
0,39,67,28,6,0,0
1,67,39,59,2,1,1
1,67,39,41,1,1,1
1,67,39,31,1,1,1
0,39,67,28,6,0,0
0,39,67,31,8,0,0
0,39,67,24,6,0,0
1,67,39,31,1,1,1
1,67,39,32,3,1,1
1,67,39,24,3,1,1
0,39,67,24,6,0,0
0,39,67,34,6,0,0
0,39,67,24,6,0,0
1,67,39,24,3,1,1
1,67,39,26,5,1,1
1,67,39,19,5,1,1
0,39,67,24,6,0,0
0,39,67,29,10,0,0
0,39,67,23,6,0,0
1,67,39,19,5,1,1
1,67,39,29,5,1,1
1,67,39,19,5,1,1
0,39,67,23,6,0,0
0,39,67,26,9,0,0
0,39,67,20,9,0,0
1,67,39,19,5,1,1
1,67,39,25,5,1,1
1,67,39,19,5,1,1
0,39,67,20,9,0,0
0,39,67,24,9,0,0
0,39,67,19,6,0,0
1,67,39,19,5,1,1
1,67,39,27,5,1,1
1,67,39,19,5,1,1
0,39,67,19,6,0,0
0,39,67,27,6,0,0
0,39,67,19,6,0,0
1,67,39,19,5,1,1
1,67,39,19,4,1,1
1,67,39,13,4,1,1
0,39,67,19,6,0,0
0,39,67,24,8,0,0
0,39,67,19,6,0,0
1,67,39,13,4,1,1
1,67,39,18,5,1,1
1,67,39,13,4,1,1
0,39,67,19,6,0,0
0,39,67,27,6,0,0
0,39,67,19,6,0,0
1,67,39,13,4,1,1
1,67,39,17,7,1,1
1,67,39,13,4,1,1
0,39,67,19,6,0,0
0,39,67,29,6,0,0
0,39,67,19,6,0,0
1,67,39,13,4,1,1
1,67,39,23,4,1,1
1,67,39,13,4,1,1
0,39,67,19,6,0,0
0,39,67,29,6,0,0
0,39,67,19,6,0,0
1,67,39,13,4,1,1
1,67,39,23,4,1,1
1,67,39,13,4,1,1
0,39,67,19,6,0,0
0,39,67,20,6,0,0
0,39,67,15,6,0,0
1,67,39,13,4,1,1
1,67,39,11,3,1,1
1,67,39,7,3,1,1
1,67,39,7,3,1,1
1,74,39,18,4,0,1
0,39,74,75,10,1,0
0,39,74,55,8,1,0
0,39,74,45,6,1,0
1,74,39,18,4,0,1
1,74,39,26,4,0,1
1,74,39,16,4,0,1
0,39,74,45,6,1,0
0,39,74,46,8,1,0
0,39,74,36,8,1,0
1,74,39,16,4,0,1
1,74,39,25,4,0,1
1,74,39,16,4,0,1
0,39,74,36,7,1,0
0,39,74,18,6,1,0
0,39,74,11,4,1,0
1,74,39,16,4,0,1
1,74,39,18,5,0,1
1,74,39,10,5,0,1
1,74,39,10,5,0,1
0,70,74,69,6,0,0
1,74,70,45,1,1,1
0,70,74,69,6,0,0
0,70,74,79,8,0,0
0,70,74,69,8,0,0
1,74,70,45,1,1,1
1,74,70,55,3,1,1
1,74,70,45,1,1,1
0,70,74,69,8,0,0
0,70,74,61,7,0,0
0,70,74,51,5,0,0
1,74,70,45,1,1,1
1,74,70,48,3,1,1
1,74,70,38,3,1,1
0,70,74,51,5,0,0
0,70,74,61,5,0,0
0,70,74,51,5,0,0
1,74,70,38,3,1,1
1,74,70,38,2,1,1
1,74,70,28,2,1,1
0,70,74,51,5,0,0
0,70,74,60,5,0,0
0,70,74,50,5,0,0
1,74,70,28,2,1,1
1,74,70,38,2,1,1
1,74,70,28,2,1,1
0,70,74,50,5,0,0
0,70,74,58,7,0,0
0,70,74,48,7,0,0
1,74,70,28,2,1,1
1,74,70,38,2,1,1
1,74,70,28,2,1,1
0,70,74,48,7,0,0
0,70,74,50,8,0,0
0,70,74,41,8,0,0
1,74,70,28,2,1,1
1,74,70,29,4,1,1
1,74,70,21,4,1,1
0,70,74,41,7,0,0
0,70,74,25,5,0,0
0,70,74,18,3,0,0
1,74,70,21,4,1,1
1,74,70,19,3,1,1
1,74,70,12,3,1,1
0,70,74,18,3,0,0
0,70,74,24,5,0,0
0,70,74,17,5,0,0
1,74,70,12,3,1,1
1,74,70,6,5,1,1
1,74,70,3,3,1,1
1,74,70,3,3,1,1
1,88,70,48,5,1,1
1,88,70,49,7,1,1
1,88,70,39,5,1,1
0,70,88,65,12,0,0
0,70,88,74,14,0,0
0,70,88,64,10,0,0
1,88,70,39,5,1,1
1,88,70,40,6,1,1
1,88,70,30,6,1,1
0,70,88,64,9,0,0
0,70,88,35,6,0,0
0,70,88,25,6,0,0
1,88,70,30,6,1,1
1,88,70,26,4,1,1
1,88,70,16,4,1,1
0,70,88,25,6,0,0
0,70,88,32,6,0,0
0,70,88,23,6,0,0
1,88,70,16,4,1,1
1,88,70,21,5,1,1
1,88,70,15,3,1,1
0,70,88,23,6,0,0
0,70,88,28,6,0,0
0,70,88,21,6,0,0
1,88,70,15,3,1,1
1,88,70,23,3,1,1
1,88,70,15,3,1,1
0,70,88,21,6,0,0
0,70,88,31,6,0,0
0,70,88,21,6,0,0
1,88,70,15,3,1,1
1,88,70,24,3,1,1
1,88,70,15,3,1,1
0,70,88,21,6,0,0
0,70,88,24,8,0,0
0,70,88,18,8,0,0
1,88,70,15,3,1,1
1,88,70,25,3,1,1
1,88,70,15,3,1,1
0,70,88,18,8,0,0
0,70,88,25,8,0,0
0,70,88,18,8,0,0
1,88,70,15,3,1,1
1,88,70,25,3,1,1
1,88,70,15,3,1,1
0,70,88,18,8,0,0
0,70,88,21,10,0,0
0,70,88,16,10,0,0
1,88,70,15,2,1,1
1,88,70,5,2,1,1
1,88,70,1,2,1,1
1,88,70,1,2,1,1
0,0,0,43,4,1,1
0,0,0,23,4,1,1
0,0,0,13,4,1,1
1,0,0,71,8,0,0
1,0,0,81,10,0,0
1,0,0,71,6,0,0
0,0,0,13,4,1,1
0,0,0,23,4,1,1
0,0,0,13,4,1,1
1,0,0,71,6,0,0
1,0,0,75,6,0,0
1,0,0,65,6,0,0
0,0,0,13,4,1,1
0,0,0,23,4,1,1
0,0,0,13,4,1,1
1,0,0,65,6,0,0
1,0,0,45,5,0,0
1,0,0,36,5,0,0
0,0,0,13,3,1,1
0,0,0,13,3,1,1
0,0,0,8,3,1,1
0,0,0,8,3,1,1
1,0,28,54,1,0,0
0,28,0,54,3,1,1
1,0,28,54,1,0,0
1,0,28,64,3,0,0
1,0,28,54,3,0,0
0,28,0,54,3,1,1
0,28,0,64,3,1,1
0,28,0,54,3,1,1
1,0,28,54,3,0,0
1,0,28,58,5,0,0
1,0,28,48,5,0,0
0,28,0,54,3,1,1
0,28,0,34,5,1,1
0,28,0,24,5,1,1
1,0,28,48,4,0,0
1,0,28,28,4,0,0
1,0,28,19,4,0,0
0,28,0,24,5,1,1
0,28,0,34,5,1,1
0,28,0,24,5,1,1
1,0,28,19,4,0,0
1,0,28,27,6,0,0
1,0,28,19,4,0,0
0,28,0,24,5,1,1
0,28,0,9,5,1,1
0,28,0,3,5,1,1
0,28,0,3,5,1,1
0,38,0,49,3,1,1
1,0,38,52,8,0,0
0,38,0,49,3,1,1
0,38,0,57,6,1,1
0,38,0,47,4,1,1
1,0,38,52,8,0,0
1,0,38,61,8,0,0
1,0,38,51,8,0,0
0,38,0,47,4,1,1
0,38,0,31,1,1,1
0,38,0,21,1,1,1
1,0,38,51,8,0,0
1,0,38,54,10,0,0
1,0,38,44,10,0,0
0,38,0,21,1,1,1
0,38,0,24,3,1,1
0,38,0,17,3,1,1
1,0,38,44,9,0,0
1,0,38,33,6,0,0
1,0,38,24,6,0,0
0,38,0,17,3,1,1
0,38,0,26,3,1,1
0,38,0,17,3,1,1
1,0,38,24,6,0,0
1,0,38,28,8,0,0
1,0,38,22,7,0,0
0,38,0,17,3,1,1
0,38,0,27,3,1,1
0,38,0,17,3,1,1
1,0,38,22,7,0,0
1,0,38,32,7,0,0
1,0,38,22,7,0,0
0,38,0,17,3,1,1
0,38,0,18,3,1,1
0,38,0,12,3,1,1
1,0,38,22,7,0,0
1,0,38,27,7,0,0
1,0,38,22,7,0,0
0,38,0,12,3,1,1
0,38,0,12,2,1,1
0,38,0,7,2,1,1
0,38,0,7,2,1,1
1,0,48,67,6,1,0
0,48,0,68,6,0,1
1,0,48,67,6,1,0
1,0,48,70,9,1,0
1,0,48,60,7,1,0
0,48,0,68,6,0,1
0,48,0,78,8,0,1
0,48,0,68,4,0,1
1,0,48,60,7,1,0
1,0,48,70,7,1,0
1,0,48,60,7,1,0
0,48,0,68,4,0,1
0,48,0,49,5,0,1
0,48,0,39,5,0,1
1,0,48,60,7,1,0
1,0,48,54,5,1,0
1,0,48,44,3,1,0
0,48,0,39,5,0,1
0,48,0,43,8,0,1
0,48,0,33,8,0,1
1,0,48,44,3,1,0
1,0,48,48,3,1,0
1,0,48,38,3,1,0
0,48,0,33,8,0,1
0,48,0,38,11,0,1
0,48,0,30,10,0,1
1,0,48,38,3,1,0
1,0,48,48,3,1,0
1,0,48,38,3,1,0
0,48,0,30,9,0,1
0,48,0,30,10,0,1
0,48,0,22,10,0,1
1,0,48,38,3,1,0
1,0,48,25,3,1,0
1,0,48,15,3,1,0
0,48,0,22,10,0,1
0,48,0,23,10,0,1
0,48,0,18,7,0,1
1,0,48,15,3,1,0
1,0,48,16,4,1,0
1,0,48,8,4,1,0
1,0,48,8,4,1,0
0,48,10,60,3,0,1
0,48,10,58,3,0,1
0,48,10,48,3,0,1
1,10,48,82,8,1,0
1,10,48,62,7,1,0
1,10,48,52,5,1,0
0,48,10,48,3,0,1
0,48,10,57,7,0,1
0,48,10,47,7,0,1
1,10,48,52,5,1,0
1,10,48,57,7,1,0
1,10,48,47,7,1,0
0,48,10,47,7,0,1
0,48,10,31,3,0,1
0,48,10,22,3,0,1
1,10,48,47,6,1,0
1,10,48,29,6,1,0
1,10,48,19,6,1,0
0,48,10,22,3,0,1
0,48,10,32,3,0,1
0,48,10,22,3,0,1
1,10,48,19,6,1,0
1,10,48,27,6,1,0
1,10,48,19,6,1,0
0,48,10,22,3,0,1
0,48,10,30,4,0,1
0,48,10,21,4,0,1
1,10,48,19,5,1,0
1,10,48,19,5,1,0
1,10,48,13,1,1,0
0,48,10,21,4,0,1
0,48,10,26,4,0,1
0,48,10,19,2,0,1
1,10,48,13,1,1,0
1,10,48,23,1,1,0
1,10,48,13,1,1,0
0,48,10,19,2,0,1
0,48,10,23,4,0,1
0,48,10,16,4,0,1
1,10,48,13,1,1,0
1,10,48,17,2,1,0
1,10,48,11,2,1,0
0,48,10,16,4,0,1
0,48,10,19,6,0,1
0,48,10,14,6,0,1
1,10,48,11,2,1,0
1,10,48,17,2,1,0
1,10,48,11,2,1,0
0,48,10,14,6,0,1
0,48,10,24,6,0,1
0,48,10,14,6,0,1
1,10,48,11,2,1,0
1,10,48,11,1,1,0
1,10,48,6,0,1,0
1,10,48,6,0,1,0
1,18,48,73,4,0,0
1,18,48,53,3,0,0
1,18,48,43,3,0,0
0,48,18,67,5,1,1
0,48,18,47,5,1,1
0,48,18,37,5,1,1
1,18,48,43,3,0,0
1,18,48,45,5,0,0
1,18,48,36,3,0,0
0,48,18,37,5,1,1
0,48,18,41,7,1,1
0,48,18,32,7,1,1
1,18,48,36,3,0,0
1,18,48,39,7,0,0
1,18,48,30,7,0,0
0,48,18,32,7,1,1
0,48,18,42,7,1,1
0,48,18,32,7,1,1
1,18,48,30,6,0,0
1,18,48,30,6,0,0
1,18,48,22,6,0,0
0,48,18,32,6,1,1
0,48,18,19,6,1,1
0,48,18,11,6,1,1
1,18,48,22,6,0,0
1,18,48,32,6,0,0
1,18,48,22,6,0,0
0,48,18,11,6,1,1
0,48,18,2,6,1,1
0,48,18,1,4,1,1
0,48,18,1,4,1,1
0,62,18,68,9,0,1
0,62,18,62,7,0,1
0,62,18,52,7,0,1
1,18,62,61,6,1,0
1,18,62,69,8,1,0
1,18,62,59,6,1,0
0,62,18,52,7,0,1
0,62,18,34,2,0,1
0,62,18,24,2,0,1
1,18,62,59,6,1,0
1,18,62,66,9,1,0
1,18,62,56,9,1,0
0,62,18,24,2,0,1
0,62,18,34,2,0,1
0,62,18,24,2,0,1
1,18,62,56,9,1,0
1,18,62,57,12,1,0
1,18,62,48,11,1,0
0,62,18,24,1,0,1
0,62,18,24,1,0,1
0,62,18,16,1,0,1
1,18,62,48,10,1,0
1,18,62,32,8,1,0
1,18,62,25,6,1,0
0,62,18,16,1,0,1
0,62,18,26,1,0,1
0,62,18,16,1,0,1
1,18,62,25,6,1,0
1,18,62,27,9,1,0
1,18,62,20,9,1,0
0,62,18,16,1,0,1
0,62,18,26,1,0,1
0,62,18,16,1,0,1
1,18,62,20,9,1,0
1,18,62,30,9,1,0
1,18,62,20,9,1,0
0,62,18,16,1,0,1
0,62,18,26,1,0,1
0,62,18,16,1,0,1
1,18,62,20,9,1,0
1,18,62,25,9,1,0
1,18,62,19,9,1,0
0,62,18,16,1,0,1
0,62,18,23,1,0,1
0,62,18,16,1,0,1
