current_player_score,opponent_score,current_player_deadwood,current_player_num_options,is_current_player_hand_winner,is_current_player_game_winner
34,70,25,2,1.0,0
44,70,47,6,1.0,0
57,70,61,8,0.0,0
57,82,55,3,0.0,0
57,91,63,5,0.0,0
57,98,52,4,1.0,0
74,98,51,10,0.0,0
0,0,75,6,0.0,0
0,26,63,8,1.0,0
4,26,46,6,0.0,0
4,30,50,1,1.0,0
26,30,65,5,1.0,0
27,30,57,4,0.0,0
27,35,17,0,1.0,0
67,35,72,6,0.0,0
67,50,64,7,0.0,0
67,54,79,8,1.0,0
71,54,63,7,0.0,0
71,88,70,6,1.0,0
82,88,72,7,1.0,0
96,88,51,5,0.0,0
0,0,60,8,0.0,1
0,4,56,5,1.0,1
5,4,57,7,0.0,1
5,16,32,7,1.0,1
44,16,88,10,1.0,1
93,16,66,5,1.0,1
98,16,75,6,1.0,1
0,0,70,4,0.0,1
0,21,56,8,1.0,1
6,21,35,6,0.0,1
6,28,63,11,1.0,1
25,28,77,7,1.0,1
38,28,47,8,1.0,1
48,28,52,4,0.0,1
48,36,55,9,0.0,1
48,62,53,6,1.0,1
88,62,48,5,1.0,1
0,0,60,4,1.0,0
5,0,72,4,0.0,0
5,39,56,7,0.0,0
5,49,63,6,0.0,0
5,80,74,5,0.0,0
0,0,78,5,0.0,0
0,68,67,8,1.0,0
3,68,53,4,0.0,0
3,74,33,0,1.0,0
17,74,65,3,1.0,0
24,74,58,4,1.0,0
48,74,57,3,0.0,0
48,80,60,6,0.0,0
0,0,69,6,1.0,1
15,0,61,2,1.0,1
31,0,43,4,0.0,1
31,1,74,9,0.0,1
31,14,52,5,1.0,1
32,14,41,2,1.0,1
42,14,50,5,1.0,1
52,14,50,6,1.0,1
96,14,45,6,1.0,1
0,0,67,9,0.0,1
0,36,59,7,0.0,1
0,47,64,5,1.0,1
25,47,61,8,1.0,1
32,47,29,0,1.0,1
57,47,74,7,1.0,1
67,47,42,7,0.0,1
67,71,53,6,0.0,1
67,77,59,6,1.0,1
0,0,50,0,1.0,1
18,0,68,5,1.0,1
36,0,54,4,1.0,1
62,0,65,8,1.0,1
81,0,65,11,0.0,1
81,11,60,8,1.0,1
83,11,64,8,0.0,1
83,20,75,9,1.0,1
94,20,61,9,1.0,1
0,0,68,9,1.0,1
7,0,53,8,0.0,1
7,5,73,7,0.0,1
7,11,47,3,0.0,1
7,21,34,7,1.0,1
26,21,45,4,1.0,1
39,21,49,7,0.0,1
39,34,64,6,1.0,1
59,34,66,8,0.0,1
59,41,22,0,1.0,1
81,41,62,9,0.0,1
81,65,66,9,0.0,1
81,69,56,2,1.0,1
99,69,61,12,1.0,1
0,0,70,7,0.0,0
0,5,44,4,1.0,0
5,5,52,2,1.0,0
37,5,67,5,0.0,0
37,36,66,6,0.0,0
37,53,44,10,0.0,0
37,79,45,3,1.0,0
47,79,50,2,1.0,0
79,79,58,6,0.0,0
0,0,34,0,0.0,0
0,25,37,4,0.0,0
0,35,57,7,1.0,0
7,35,61,4,1.0,0
11,35,81,7,0.0,0
11,62,40,1,0.0,0
11,74,69,10,0.0,0
11,84,74,8,0.0,0
11,93,57,4,0.0,0
0,0,75,10,0.0,1
0,32,64,12,0.0,1
0,40,69,6,0.0,1
0,62,27,9,1.0,1
56,62,44,2,0.0,1
56,72,63,7,0.0,1
56,91,21,1,1.0,1
0,0,52,3,0.0,1
0,4,72,7,1.0,1
28,4,69,5,0.0,1
28,29,51,7,1.0,1
41,29,60,10,1.0,1
90,29,51,1,1.0,1
0,0,69,1,0.0,0
0,15,57,11,0.0,0
0,29,74,4,0.0,0
0,85,44,5,1.0,0
36,85,52,6,1.0,0
80,85,69,10,0.0,0
0,0,55,3,1.0,1
10,0,68,5,0.0,1
10,5,50,3,0.0,1
10,7,61,7,1.0,1
13,7,70,12,1.0,1
50,7,50,0,1.0,1
54,7,65,3,1.0,1
71,7,68,5,0.0,1
71,19,69,12,1.0,1
94,19,61,7,0.0,1
94,21,71,10,0.0,1
94,87,38,1,0.0,1
94,88,36,4,1.0,1
0,0,67,7,0.0,1
0,4,49,3,1.0,1
51,4,60,8,1.0,1
59,4,24,3,1.0,1
72,4,76,7,0.0,1
72,13,61,8,0.0,1
72,34,29,2,1.0,1
99,34,59,7,1.0,1
0,0,59,9,0.0,1
0,21,65,8,0.0,1
0,25,39,5,1.0,1
19,25,59,5,0.0,1
19,64,34,4,0.0,1
19,76,64,7,0.0,1
19,82,39,4,1.0,1
32,82,52,2,1.0,1
36,82,75,5,1.0,1
43,82,74,4,1.0,1
57,82,70,10,1.0,1
69,82,61,13,1.0,1
91,82,66,9,1.0,1
95,82,49,2,1.0,1
0,0,59,7,0.0,0
0,25,41,8,1.0,0
16,25,67,14,0.0,0
16,27,19,3,1.0,0
34,27,51,4,0.0,0
34,57,44,5,0.0,0
34,81,69,9,0.0,0
0,0,54,2,0.0,0
0,6,68,6,0.0,0
0,12,66,9,0.0,0
0,54,69,9,1.0,0
6,54,61,8,0.0,0
6,56,77,8,1.0,0
16,56,58,6,1.0,0
62,56,35,2,0.0,0
62,70,53,7,0.0,0
62,74,78,8,0.0,0
62,81,70,6,0.0,0
62,87,46,3,0.0,0
62,93,67,6,0.0,0
0,0,73,8,0.0,0
0,1,63,6,1.0,0
4,1,26,0,1.0,0
40,1,66,5,0.0,0
40,5,61,8,0.0,0
40,31,69,4,1.0,0
45,31,23,5,1.0,0
59,31,26,0,0.0,0
59,57,61,6,0.0,0
0,0,69,7,1.0,1
18,0,37,6,1.0,1
30,0,69,8,0.0,1
30,19,55,3,1.0,1
52,19,68,7,0.0,1
52,30,57,5,0.0,1
52,35,55,6,1.0,1
58,35,41,2,0.0,1
58,39,58,9,0.0,1
58,49,65,8,1.0,1
88,49,61,4,0.0,1
88,53,51,4,1.0,1
0,0,59,2,0.0,0
0,35,57,8,0.0,0
0,58,39,10,0.0,0
0,83,46,2,0.0,0
0,92,58,8,0.0,0
0,0,44,2,0.0,0
0,10,48,3,0.0,0
0,21,65,3,0.0,0
0,47,48,5,1.0,0
4,47,53,2,0.0,0
4,88,56,5,0.0,0
4,97,39,4,0.0,0
0,0,64,6,1.0,1
12,0,57,9,0.0,1
12,9,44,2,1.0,1
31,9,29,1,1.0,1
69,9,44,3,1.0,1
72,9,30,2,1.0,1
0,0,67,6,0.0,1
0,8,71,6,1.0,1
12,8,40,4,1.0,1
20,8,66,6,0.0,1
20,29,58,8,1.0,1
24,29,47,6,1.0,1
39,29,59,8,0.0,1
39,44,47,5,1.0,1
52,44,43,5,0.0,1
52,45,45,5,0.0,1
52,50,87,12,0.0,1
52,53,61,5,0.0,1
52,67,17,1,1.0,1
87,67,70,8,0.0,1
87,98,69,10,1.0,1
98,98,37,3,1.0,1
0,0,50,4,1.0,1
17,0,75,10,1.0,1
31,0,45,4,1.0,1
83,0,71,7,1.0,1
0,0,44,7,0.0,1
0,15,32,1,1.0,1
55,15,46,9,0.0,1
55,32,63,5,1.0,1
67,32,57,9,0.0,1
67,40,42,3,1.0,1
92,40,61,9,0.0,1
92,45,60,8,0.0,1
92,61,76,8,0.0,1
92,79,36,5,1.0,1
0,0,71,12,0.0,1
0,17,55,8,1.0,1
2,17,48,6,0.0,1
2,42,52,8,0.0,1
2,56,63,6,0.0,1
2,61,62,6,1.0,1
15,61,59,8,1.0,1
24,61,49,4,1.0,1
52,61,29,3,1.0,1
71,61,41,2,0.0,1
71,63,68,6,0.0,1
71,69,38,3,1.0,1
0,0,60,9,1.0,0
24,0,38,6,1.0,0
61,0,64,11,1.0,0
69,0,49,6,0.0,0
69,22,68,10,0.0,0
69,50,70,8,0.0,0
69,76,52,2,1.0,0
98,76,48,12,0.0,0
98,84,71,10,0.0,0
0,0,60,3,1.0,1
13,0,69,6,0.0,1
13,19,60,6,1.0,1
18,19,57,7,0.0,1
18,31,63,7,0.0,1
18,51,71,9,0.0,1
18,70,53,7,0.0,1
18,93,60,10,1.0,1
21,93,70,8,0.0,1
21,99,69,4,1.0,1
24,99,40,4,1.0,1
65,99,34,4,1.0,1
88,99,74,6,1.0,1
0,0,66,4,0.0,1
0,18,36,1,0.0,1
0,29,80,5,0.0,1
0,37,50,6,1.0,1
51,37,34,6,1.0,1
58,37,58,3,1.0,1
83,37,49,2,0.0,1
83,55,66,5,0.0,1
83,62,39,6,0.0,1
83,67,65,9,1.0,1
86,67,73,11,1.0,1
97,67,43,4,1.0,1
0,0,27,2,1.0,0
11,0,71,8,0.0,0
11,38,55,8,1.0,0
31,38,44,3,1.0,0
62,38,55,6,1.0,0
65,38,61,4,0.0,0
65,58,67,9,0.0,0
65,78,62,8,1.0,0
76,78,64,7,0.0,0
76,96,78,5,0.0,0
0,0,72,8,0.0,0
0,18,26,2,1.0,0
10,18,62,6,0.0,0
10,44,71,7,0.0,0
10,55,60,6,1.0,0
36,55,55,3,1.0,0
44,55,46,5,1.0,0
53,55,65,8,1.0,0
54,55,76,4,1.0,0
59,55,61,2,0.0,0
59,62,49,2,0.0,0
59,73,62,3,1.0,0
61,73,66,5,0.0,0
61,85,67,2,0.0,0
61,96,36,7,0.0,0
0,0,57,9,0.0,1
0,22,40,4,1.0,1
36,22,71,8,1.0,1
45,22,39,4,1.0,1
54,22,68,4,1.0,1
61,22,41,6,0.0,1
61,28,41,2,0.0,1
61,32,70,11,0.0,1
61,36,78,3,0.0,1
61,63,58,10,0.0,1
61,65,55,9,0.0,1
61,73,68,4,0.0,1
61,75,53,10,0.0,1
61,88,49,5,0.0,1
61,97,47,3,1.0,1
75,97,73,5,1.0,1
84,97,46,6,1.0,1
0,0,44,9,1.0,1
6,0,20,1,1.0,1
49,0,62,7,1.0,1
54,0,28,5,1.0,1
63,0,48,6,1.0,1
94,0,66,9,1.0,1
0,0,63,4,0.0,1
0,14,59,7,1.0,1
14,14,43,6,0.0,1
14,34,54,4,1.0,1
35,34,83,8,1.0,1
48,34,63,5,0.0,1
48,56,48,6,1.0,1
59,56,67,7,0.0,1
59,68,45,2,0.0,1
59,91,61,9,1.0,1
84,91,76,6,1.0,1
0,0,39,2,1.0,0
13,0,61,8,0.0,0
13,7,36,4,1.0,0
31,7,52,5,1.0,0
73,7,65,2,0.0,0
73,19,57,9,0.0,0
73,23,72,6,1.0,0
81,23,43,3,0.0,0
81,27,77,8,1.0,0
94,27,52,4,0.0,0
94,41,62,7,0.0,0
94,76,70,7,0.0,0
94,93,67,4,0.0,0
0,0,65,10,0.0,0
0,26,44,4,0.0,0
0,34,72,9,0.0,0
0,51,55,5,0.0,0
0,63,57,4,0.0,0
0,92,50,0,0.0,0
0,0,38,5,1.0,1
29,0,68,2,0.0,1
29,4,69,13,1.0,1
52,4,73,6,1.0,1
60,4,36,9,1.0,1
74,4,63,6,1.0,1
0,0,63,8,1.0,0
8,0,64,8,0.0,0
8,8,52,6,1.0,0
34,8,57,7,0.0,0
34,57,66,8,1.0,0
36,57,64,9,0.0,0
0,0,67,9,0.0,1
0,4,30,0,1.0,1
37,4,63,5,0.0,1
37,15,64,7,1.0,1
41,15,60,8,1.0,1
60,15,58,5,1.0,1
82,15,62,7,1.0,1
87,15,65,6,1.0,1
0,0,60,8,0.0,0
0,48,68,7,0.0,0
0,50,76,13,1.0,0
21,50,26,0,1.0,0
75,50,49,4,0.0,0
75,91,38,3,0.0,0
0,0,43,2,0.0,0
0,28,63,3,0.0,0
0,36,47,3,1.0,0
12,36,61,4,0.0,0
12,45,49,1,1.0,0
17,45,51,4,0.0,0
17,55,76,15,1.0,0
20,55,49,4,1.0,0
42,55,69,11,1.0,0
57,55,49,3,0.0,0
57,76,68,6,0.0,0
57,78,56,6,0.0,0
57,99,55,7,0.0,0
0,0,70,8,0.0,0
0,8,64,9,0.0,0
0,17,80,6,0.0,0
0,56,64,9,0.0,0
0,92,69,9,0.0,0
0,0,69,10,1.0,1
27,0,55,7,1.0,1
31,0,57,6,1.0,1
44,0,54,4,0.0,1
44,3,61,7,1.0,1
50,3,65,10,0.0,1
50,11,38,8,1.0,1
96,11,52,5,0.0,1
96,37,74,4,1.0,1
0,0,51,6,0.0,0
0,26,42,7,1.0,0
3,26,64,6,0.0,0
3,57,60,7,0.0,0
3,66,41,7,1.0,0
35,66,48,4,0.0,0
35,79,76,5,1.0,0
49,79,61,4,0.0,0
0,0,52,7,1.0,1
12,0,62,10,0.0,1
12,13,51,2,1.0,1
20,13,48,4,1.0,1
32,13,61,8,1.0,1
35,13,42,1,1.0,1
50,13,71,2,1.0,1
66,13,59,8,0.0,1
66,19,24,2,0.0,1
66,20,57,10,0.0,1
66,33,38,4,1.0,1
0,0,66,5,1.0,0
9,0,71,7,0.0,0
9,7,52,8,0.0,0
9,17,69,10,0.0,0
9,37,74,10,0.0,0
9,74,53,9,0.0,0
9,89,61,3,0.0,0
0,0,59,6,0.0,0
0,22,59,9,1.0,0
6,22,59,6,1.0,0
35,22,61,6,1.0,0
45,22,43,6,0.0,0
45,32,62,6,1.0,0
53,32,37,2,0.0,0
53,39,75,7,0.0,0
53,87,69,2,0.0,0
0,0,40,4,1.0,1
5,0,42,0,1.0,1
34,0,79,12,1.0,1
44,0,69,9,1.0,1
57,0,67,6,0.0,1
57,10,68,6,0.0,1
57,47,63,4,0.0,1
57,55,62,4,1.0,1
83,55,53,5,1.0,1
94,55,74,3,1.0,1
0,0,67,11,0.0,0
0,5,43,5,1.0,0
25,5,68,5,0.0,0
25,9,40,5,0.0,0
25,20,60,8,1.0,0
32,20,47,8,1.0,0
54,20,31,6,1.0,0
63,20,43,6,0.0,0
63,32,55,10,0.0,0
63,38,39,4,0.0,0
63,39,67,7,0.0,0
63,52,68,6,0.0,0
63,67,56,7,1.0,0
69,67,52,10,0.0,0
69,94,26,0,0.0,0
69,99,45,2,0.0,0
0,0,42,4,0.0,0
0,11,70,10,1.0,0
9,11,67,5,0.0,0
9,62,56,5,0.0,0
9,74,76,8,1.0,0
29,74,37,5,1.0,0
41,74,44,3,0.0,0
41,77,41,3,0.0,0
0,0,44,6,0.0,0
0,11,67,4,1.0,0
12,11,40,3,0.0,0
12,22,45,3,0.0,0
12,27,41,6,1.0,0
42,27,55,9,1.0,0
46,27,67,5,0.0,0
46,31,55,5,0.0,0
46,50,63,8,1.0,0
50,50,64,12,0.0,0
50,73,68,5,0.0,0
0,0,31,3,1.0,1
18,0,67,8,1.0,1
28,0,70,9,0.0,1
28,14,74,8,1.0,1
31,14,46,2,1.0,1
42,14,73,9,0.0,1
42,34,66,4,0.0,1
42,40,66,6,0.0,1
42,56,61,7,1.0,1
48,56,29,4,1.0,1
89,56,23,0,1.0,1
0,0,39,3,0.0,0
0,21,67,6,1.0,0
14,21,80,8,1.0,0
31,21,54,6,0.0,0
31,23,43,0,0.0,0
31,28,60,2,0.0,0
31,31,67,11,1.0,0
48,31,64,3,1.0,0
51,31,72,8,1.0,0
59,31,72,5,0.0,0
59,65,60,5,0.0,0
59,81,57,7,0.0,0
59,97,64,6,0.0,0
0,0,68,11,0.0,0
0,58,29,3,0.0,0
0,62,47,3,1.0,0
11,62,54,2,0.0,0
11,68,66,9,0.0,0
11,79,63,12,1.0,0
18,79,78,6,0.0,0
0,0,68,7,1.0,1
6,0,58,8,0.5,1
6,0,40,2,1.0,1
20,0,52,6,1.0,1
62,0,46,4,0.0,1
62,8,76,8,0.0,1
62,46,63,3,0.0,1
62,59,38,9,1.0,1
89,59,58,7,1.0,1
0,0,67,9,0.0,1
0,4,63,8,1.0,1
6,4,39,2,1.0,1
40,4,62,9,1.0,1
56,4,62,9,1.0,1
63,4,52,9,1.0,1
77,4,51,8,1.0,1
90,4,52,5,0.0,1
90,17,53,8,1.0,1
94,17,48,2,1.0,1
98,17,68,9,1.0,1
0,0,42,6,0.0,0
0,22,40,6,1.0,0
27,22,29,0,1.0,0
40,22,53,1,1.0,0
44,22,57,9,1.0,0
60,22,28,1,1.0,0
64,22,42,2,0.0,0
64,41,47,7,1.0,0
79,41,57,5,1.0,0
86,41,83,9,0.0,0
86,48,47,0,0.0,0
86,85,77,5,0.0,0
0,0,49,7,0.0,0
0,31,57,7,0.0,0
0,33,70,8,0.0,0
0,45,50,4,1.0,0
10,45,64,5,0.0,0
10,63,50,6,1.0,0
56,63,53,5,0.0,0
56,70,53,0,0.0,0
56,92,58,7,1.0,0
89,92,44,2,0.0,0
0,0,71,12,1.0,0
4,0,82,6,0.0,0
4,35,50,6,1.0,0
26,35,74,10,0.0,0
26,53,71,5,1.0,0
36,53,56,6,0.0,0
36,62,38,5,1.0,0
44,62,69,9,1.0,0
52,62,40,5,0.0,0
52,64,29,0,1.0,0
77,64,57,7,1.0,0
91,64,70,10,0.0,0
91,87,70,4,0.0,0
91,95,62,7,0.0,0
0,0,64,8,1.0,1
7,0,67,5,1.0,1
33,0,45,0,1.0,1
42,0,73,6,0.0,1
42,32,69,8,0.0,1
42,45,69,10,0.0,1
42,50,34,4,1.0,1
69,50,71,6,0.0,1
69,80,36,4,0.0,1
69,81,70,5,1.0,1
94,81,39,2,0.0,1
94,94,65,2,0.0,1
94,99,70,6,1.0,1
0,0,32,7,0.0,0
0,5,59,8,1.0,0
17,5,70,9,0.0,0
17,45,71,4,0.0,0
17,61,42,3,1.0,0
39,61,50,5,1.0,0
45,61,67,7,0.0,0
45,66,55,7,0.0,0
45,89,54,5,1.0,0
63,89,54,3,1.0,0
81,89,70,9,0.0,0
0,0,46,3,0.0,0
0,42,37,0,1.0,0
7,42,42,3,0.0,0
7,51,67,3,1.0,0
20,51,72,6,1.0,0
31,51,40,6,0.0,0
31,94,50,5,1.0,0
33,94,52,5,0.0,0
0,0,59,9,0.0,1
0,7,56,6,0.0,1
0,17,52,7,1.0,1
6,17,40,5,1.0,1
16,17,47,4,1.0,1
17,17,17,1,1.0,1
67,17,60,4,1.0,1
74,17,58,5,0.0,1
74,25,65,7,1.0,1
76,25,63,5,1.0,1
81,25,58,8,1.0,1
82,25,28,4,0.0,1
82,28,62,10,1.0,1
91,28,32,6,0.0,1
91,36,46,7,1.0,1
0,0,66,11,1.0,0
4,0,63,7,0.0,0
4,15,76,10,1.0,0
15,15,46,2,1.0,0
35,15,47,9,1.0,0
70,15,69,3,0.0,0
70,23,69,6,0.0,0
70,34,66,2,0.0,0
70,40,61,10,0.0,0
70,46,62,5,0.0,0
70,79,52,9,0.0,0
70,85,73,7,1.0,0
95,85,68,7,1.0,0
96,85,77,10,0.0,0
0,0,52,9,1.0,0
5,0,86,11,0.0,0
5,1,61,3,1.0,0
12,1,41,6,0.0,0
12,12,52,2,1.0,0
30,12,27,1,1.0,0
68,12,56,9,1.0,0
81,12,77,6,0.0,0
81,40,49,5,1.0,0
93,40,66,6,0.0,0
93,50,58,4,0.0,0
93,51,62,6,0.0,0
93,71,69,5,0.0,0
0,0,40,7,1.0,0
5,0,41,5,1.0,0
30,0,73,5,0.0,0
30,12,58,2,1.0,0
35,12,42,1,1.0,0
63,12,64,5,0.0,0
63,52,80,4,1.0,0
70,52,66,11,0.0,0
70,76,41,1,1.0,0
75,76,51,1,0.0,0
75,99,56,8,1.0,0
92,99,67,7,0.0,0
0,0,44,3,1.0,0
11,0,63,10,0.0,0
11,17,60,8,1.0,0
16,17,51,6,1.0,0
28,17,76,11,1.0,0
32,17,57,6,1.0,0
38,17,64,6,0.0,0
38,40,67,8,0.0,0
38,56,72,8,1.0,0
49,56,71,6,0.0,0
49,66,82,7,0.0,0
49,74,55,6,1.0,0
57,74,78,8,1.0,0
62,74,73,7,0.0,0
0,0,59,8,0.0,0
0,14,52,4,0.0,0
0,40,59,10,0.0,0
0,46,53,5,1.0,0
26,46,70,7,0.0,0
26,54,57,7,0.0,0
26,86,26,1,0.0,0
26,87,54,7,1.0,0
57,87,48,2,0.0,0
0,0,46,8,1.0,0
21,0,47,4,1.0,0
25,0,57,5,0.0,0
25,4,51,4,0.0,0
25,20,34,2,0.0,0
25,40,73,8,0.0,0
25,61,46,5,1.0,0
53,61,70,7,1.0,0
63,61,70,7,0.0,0
0,0,62,5,0.0,1
0,25,65,6,1.0,1
26,25,75,10,1.0,1
31,25,50,4,1.0,1
56,25,46,3,0.0,1
56,27,47,5,1.0,1
65,27,52,3,0.0,1
65,44,45,2,1.0,1
73,44,60,5,1.0,1
96,44,69,4,0.0,1
96,52,41,2,1.0,1
0,0,59,7,0.0,0
0,37,76,4,1.0,0
25,37,69,9,0.0,0
25,60,25,5,0.0,0
25,77,52,2,0.0,0
25,81,69,6,0.0,0
0,0,76,2,1.0,0
10,0,60,8,0.0,0
10,12,62,5,0.0,0
10,67,59,4,1.0,0
24,67,57,6,0.0,0
0,0,58,8,1.0,1
1,0,29,3,1.0,1
30,0,57,4,0.0,1
30,25,54,3,0.0,1
30,42,47,4,1.0,1
59,42,52,6,1.0,1
86,42,18,2,1.0,1
0,0,52,7,1.0,1
37,0,56,4,1.0,1
78,0,76,6,0.0,1
78,18,78,8,0.0,1
78,24,63,7,1.0,1
85,24,49,5,1.0,1
0,0,58,8,0.0,1
0,4,66,6,1.0,1
7,4,34,4,1.0,1
38,4,14,1,1.0,1
55,4,73,5,0.0,1
55,31,61,5,0.0,1
55,34,50,8,0.0,1
55,35,52,7,0.0,1
55,46,56,5,0.0,1
55,49,54,6,1.0,1
63,49,73,8,1.0,1
71,49,71,9,0.0,1
71,60,38,4,0.0,1
71,72,65,9,1.0,1
74,72,68,6,0.0,1
74,75,45,3,1.0,1
78,75,60,4,0.0,1
78,79,72,7,1.0,1
0,0,55,7,1.0,0
11,0,70,6,0.0,0
11,52,64,10,1.0,0
23,52,55,7,1.0,0
35,52,60,1,1.0,0
50,52,73,10,0.0,0
50,76,58,7,1.0,0
55,76,72,8,0.0,0
0,0,41,9,0.0,0
0,27,70,7,1.0,0
9,27,54,8,1.0,0
28,27,50,2,1.0,0
48,27,41,4,0.0,0
48,53,42,3,1.0,0
49,53,67,6,0.0,0
49,69,61,6,1.0,0
55,69,32,4,0.0,0
0,0,65,7,0.0,0
0,9,55,6,1.0,0
21,9,68,6,0.0,0
21,49,74,2,1.0,0
29,49,54,4,0.0,0
29,57,66,10,0.0,0
29,64,24,6,0.0,0
29,82,59,12,0.0,0
0,0,60,1,0.0,1
0,3,68,11,1.0,1
9,3,16,1,1.0,1
46,3,58,4,1.0,1
50,3,59,4,0.0,1
50,28,57,6,0.0,1
50,46,46,2,1.0,1
76,46,34,3,1.0,1
0,0,20,0,1.0,0
13,0,42,2,0.0,0
13,32,54,5,1.0,0
23,32,66,5,0.0,0
23,40,65,7,0.0,0
23,63,69,5,0.0,0
23,76,43,4,1.0,0
30,76,56,2,0.0,0
0,0,47,7,1.0,1
24,0,50,9,0.0,1
24,13,35,5,0.0,1
24,17,72,9,1.0,1
36,17,70,3,0.0,1
36,30,71,6,0.0,1
36,58,66,6,1.0,1
44,58,72,3,1.0,1
72,58,62,9,1.0,1
98,58,20,0,1.0,1
0,0,48,3,1.0,0
4,0,46,5,0.0,0
4,14,53,1,1.0,0
10,14,55,2,0.0,0
10,33,73,2,0.0,0
10,45,63,5,1.0,0
20,45,74,4,0.0,0
20,65,32,1,1.0,0
38,65,68,3,0.0,0
38,73,55,9,1.0,0
39,73,56,8,1.0,0
59,73,72,10,0.0,0
0,0,37,5,0.0,0
0,62,51,6,0.0,0
0,71,67,6,1.0,0
3,71,75,7,0.0,0
3,84,71,8,0.0,0
0,0,71,6,0.0,1
0,10,63,9,0.0,1
0,16,32,3,0.0,1
0,26,49,2,0.0,1
0,34,40,3,1.0,1
22,34,67,5,1.0,1
38,34,45,2,0.0,1
38,44,76,12,1.0,1
42,44,41,2,1.0,1
51,44,63,6,0.0,1
51,53,37,4,1.0,1
58,53,46,2,0.0,1
58,56,43,2,1.0,1
99,56,55,5,0.0,1
99,68,53,5,1.0,1
0,0,52,8,1.0,1
9,0,54,6,0.0,1
9,3,59,8,0.0,1
9,10,61,7,1.0,1
36,10,58,5,0.0,1
36,23,58,3,1.0,1
44,23,53,5,1.0,1
68,23,74,11,0.0,1
68,24,77,10,1.0,1
96,24,26,2,0.0,1
96,40,34,5,1.0,1
0,0,12,1,1.0,0
4,0,78,7,0.0,0
4,11,58,10,0.0,0
4,31,62,10,0.0,0
4,54,35,3,1.0,0
36,54,57,8,0.0,0
36,80,56,1,0.0,0
36,82,46,2,1.0,0
62,82,52,5,0.0,0
0,0,78,8,0.0,0
0,32,71,8,1.0,0
47,32,56,6,1.0,0
49,32,28,5,1.0,0
56,32,47,5,0.0,0
56,57,63,9,0.0,0
56,79,72,9,0.0,0
56,80,31,1,1.0,0
63,80,53,4,0.0,0
63,84,61,6,0.0,0
0,0,37,3,1.0,1
11,0,42,5,0.0,1
11,13,49,3,1.0,1
33,13,70,6,0.0,1
33,30,47,6,0.0,1
33,31,66,7,1.0,1
37,31,69,7,0.0,1
37,39,74,7,1.0,1
56,39,45,7,1.0,1
70,39,64,8,0.0,1
70,63,48,7,1.0,1
85,63,43,4,0.0,1
85,88,67,7,1.0,1
91,88,69,5,1.0,1
99,88,67,11,1.0,1
0,0,82,7,1.0,0
17,0,47,5,1.0,0
19,0,79,11,0.0,0
19,47,37,3,0.0,0
19,53,25,2,1.0,0
29,53,77,8,0.0,0
29,77,47,4,0.0,0
0,0,67,5,0.0,1
0,15,56,7,1.0,1
4,15,64,6,1.0,1
20,15,66,7,0.0,1
20,21,49,5,1.0,1
32,21,32,6,0.0,1
32,47,51,7,0.0,1
32,73,42,3,1.0,1
49,73,68,8,1.0,1
62,73,52,8,0.0,1
62,76,55,6,1.0,1
86,76,85,7,1.0,1
96,76,74,2,0.0,1
96,98,60,5,0.0,1
96,99,64,6,1.0,1
0,0,24,1,1.0,0
10,0,46,1,1.0,0
21,0,80,8,0.0,0
21,25,61,4,1.0,0
37,25,70,10,0.0,0
37,36,66,7,0.0,0
37,94,55,3,0.0,0
0,0,41,4,1.0,1
10,0,73,6,1.0,1
35,0,25,5,1.0,1
95,0,42,2,0.0,1
95,8,66,8,1.0,1
0,0,79,9,0.0,0
0,16,59,6,0.0,0
0,29,66,6,1.0,0
19,29,47,4,0.0,0
19,55,71,5,0.0,0
0,0,35,0,1.0,1
23,0,59,8,1.0,1
42,0,61,9,1.0,1
52,0,56,4,1.0,1
74,0,73,3,0.0,1
74,10,50,3,1.0,1
90,10,47,3,1.0,1
99,10,41,5,1.0,1
0,0,66,9,1.0,1
29,0,41,0,0.0,1
29,4,65,7,1.0,1
34,4,61,6,1.0,1
36,4,72,4,0.0,1
36,13,59,8,0.0,1
36,28,80,5,1.0,1
42,28,57,2,0.0,1
42,45,42,4,1.0,1
52,45,67,5,0.0,1
52,66,62,5,1.0,1
72,66,61,10,1.0,1
92,66,67,8,1.0,1
0,0,69,7,1.0,1
36,0,15,3,1.0,1
59,0,71,9,0.0,1
59,5,71,8,1.0,1
74,5,67,6,0.0,1
74,46,57,5,0.0,1
74,48,42,4,0.0,1
74,68,26,5,1.0,1
0,0,27,7,1.0,1
39,0,36,3,0.0,1
39,6,63,6,0.0,1
39,22,54,7,0.0,1
39,32,76,6,1.0,1
77,32,44,1,0.0,1
77,41,23,0,1.0,1
0,0,59,7,0.0,1
0,23,52,2,1.0,1
10,23,61,8,1.0,1
22,23,41,5,1.0,1
35,23,63,10,1.0,1
44,23,56,8,1.0,1
47,23,41,6,1.0,1
75,23,72,10,1.0,1
99,23,42,3,1.0,1
0,0,48,3,1.0,0
9,0,37,5,1.0,0
14,0,48,7,0.0,0
14,4,44,2,0.0,0
14,29,59,7,1.0,0
18,29,37,3,1.0,0
38,29,59,4,1.0,0
39,29,75,6,0.0,0
39,50,61,9,0.0,0
39,59,58,5,1.0,0
41,59,60,6,0.0,0
41,66,51,0,0.0,0
41,74,70,6,0.0,0
41,85,57,8,0.0,0
0,0,68,6,0.0,0
0,12,62,4,0.0,0
